timestamp,Y,X,Beta,Signal,Strategy_Ret,Cum_Ret
2025-11-05 09:00:00+00:00,0.648382306098938,0.5649079084396362,0.40785626690773397,0,-0.0,1.0
2025-11-05 10:00:00+00:00,0.6481301784515381,0.5645571351051331,0.4081707962956457,0,-0.0,1.0
2025-11-05 11:00:00+00:00,0.6480881571769714,0.5642385482788086,0.4084687223479741,0,0.0,1.0
2025-11-05 12:00:00+00:00,0.6484243273735046,0.5648440718650818,0.40853690184050184,0,0.0,1.0
2025-11-05 13:00:00+00:00,0.6487609148025513,0.5644933581352234,0.4084785407502016,0,0.0,1.0
2025-11-05 14:00:00+00:00,0.649772584438324,0.5651633143424988,0.40852727327181065,0,0.0,1.0
2025-11-05 15:00:00+00:00,0.6501950621604919,0.5655788779258728,0.408822775196053,0,0.0,1.0
2025-11-05 16:00:00+00:00,0.6512536406517029,0.5663476586341858,0.40996466746017396,0,0.0,1.0
2025-11-05 17:00:00+00:00,0.6508297920227051,0.5661552548408508,0.41054518700375386,0,-0.0,1.0
2025-11-05 18:00:00+00:00,0.6509568691253662,0.5664117932319641,0.41116866878457653,0,0.0,1.0
2025-11-05 19:00:00+00:00,0.6507874727249146,0.5662193298339844,0.4115308221815768,0,-0.0,1.0
2025-11-05 20:00:00+00:00,0.6506603956222534,0.566379725933075,0.41179574988670925,0,-0.0,1.0
2025-11-05 21:00:00+00:00,0.6508297920227051,0.566379725933075,0.4120818449005867,0,0.0,1.0
2025-11-05 22:00:00+00:00,0.6507450938224792,0.5663476586341858,0.4122750201857239,0,-0.0,1.0
2025-11-05 23:00:00+00:00,0.6511688828468323,0.5668291449546814,0.41268915813022133,0,0.0,1.0
2025-11-06 00:00:00+00:00,0.6507450938224792,0.5665080547332764,0.4128064075632027,0,-0.0,1.0
2025-11-06 01:00:00+00:00,0.6512536406517029,0.5667006373405457,0.41311861802532795,0,0.0,1.0
2025-11-06 02:00:00+00:00,0.6509568691253662,0.5666043758392334,0.4132483959224679,0,-0.0,1.0
2025-11-06 03:00:00+00:00,0.6513809561729431,0.5664438605308533,0.4134314280438654,0,0.0,1.0
2025-11-06 04:00:00+00:00,0.6515506505966187,0.5667006373405457,0.4137069787486027,0,0.0,1.0
2025-11-06 05:00:00+00:00,0.6509992480278015,0.5661552548408508,0.41371110026124736,0,-0.0,1.0
2025-11-06 06:00:00+00:00,0.6508721709251404,0.5658348798751831,0.4136538917531758,0,0.0,1.0
2025-11-06 07:00:00+00:00,0.651338517665863,0.566027045249939,0.4136303680233699,0,0.0,1.0
2025-11-06 08:00:00+00:00,0.6518479585647583,0.5667327642440796,0.4139370495110828,0,0.0,1.0
2025-11-06 09:00:00+00:00,0.6515506505966187,0.56618732213974,0.4139567677630158,0,-0.0,1.0
2025-11-06 10:00:00+00:00,0.6509568691253662,0.5658989548683167,0.41393991915371314,0,-0.0,1.0
2025-11-06 11:00:00+00:00,0.6509992480278015,0.566027045249939,0.41393581435265303,0,-0.0,1.0
2025-11-06 12:00:00+00:00,0.6516355872154236,0.5665401220321655,0.4140673089708186,0,0.0,1.0
2025-11-06 13:00:00+00:00,0.6511264443397522,0.5663155317306519,0.41407230937514766,0,-0.0,1.0
2025-11-06 14:00:00+00:00,0.648382306098938,0.5637614130973816,0.4162133762206734,0,-0.0,1.0
2025-11-06 15:00:00+00:00,0.6471235156059265,0.5632216334342957,0.41982289639865283,0,-0.0,1.0
2025-11-06 16:00:00+00:00,0.6468724012374878,0.5630630850791931,0.42310347582185337,0,-0.0,1.0
2025-11-06 17:00:00+00:00,0.6479621529579163,0.5635707974433899,0.4242798855175838,0,0.0,1.0
2025-11-06 18:00:00+00:00,0.6483402252197266,0.5639839768409729,0.4248332040191691,0,0.0,1.0
